,0.01121813047409477,-0.9934845286831692,-0.9979786930089142,-0.10886287735821418,-1.107836452113045,-0.995642521352958,-0.41617361148933524,-1.8060399125362085,-1.0014630502010107,0.47821426565226594,-0.12933475933460736,-1.002276647848155,-0.7124362278283243,-0.09438756366400125,-0.9989708024607274,-0.5034454751334465,-0.11160058509568349,-1.0055260770654662
0,-0.0027611382642513,-0.9854362007666636,-1.0063710173377096,-0.119423533501431,-1.089661181039648,-1.0079197203542072,-0.3914181396281409,-1.804827394212684,-0.9904152724116466,0.4904762234919842,-0.1011740777598905,-0.9979506601110452,-0.7070640956087614,-0.0868187582547884,-1.0032509741001734,-0.4975296423247228,-0.1102463250198219,-0.9915500171180308
1,0.0143779604265014,-1.0072096005188496,-1.0085117195170217,-0.0804811273659989,-1.0967763621571394,-0.995224878660672,-0.4017406639880666,-1.8029035870447945,-1.0075472596566486,0.50043363959327,-0.1003082276286678,-0.992291813452992,-0.6974404397411181,-0.1116968749783192,-0.9929062001104292,-0.4799205925116916,-0.0917948079419372,-0.9875785133269668
2,-0.0091002999148233,-1.0114361673076706,-0.9908625655565424,-0.1123080169692537,-1.0992171177025798,-0.9935156149096952,-0.4003398544569779,-1.8041248387965787,-1.0085811542881256,0.5029469634959034,-0.0834588035864671,-1.0029777214871294,-0.6909758796893677,-0.105935096834672,-1.002339290613899,-0.5009750160684565,-0.0996219728328234,-1.0021650642600577
3,-0.0162939514329351,-0.9829241340885456,-1.0082857443075606,-0.099563821407082,-1.0979624239100758,-1.00206318486581,-0.3999127418802055,-1.7962957096767886,-1.0009960953081545,0.5057501618963377,-0.0982737660892044,-1.0126191920813377,-0.6982324719965366,-0.102431257195484,-0.9922912144392432,-0.4957611204040952,-0.1089103833099146,-1.0005520460743489
4,-0.0119517512458715,-1.020860744555127,-1.018931311285537,-0.1029060852515428,-1.1137778517432992,-0.9903324413410988,-0.4007553462591227,-1.789187596932255,-0.996703020919331,0.508359234021954,-0.0919053318100194,-1.0050725117206345,-0.702756386077808,-0.093975105880563,-1.0012168674739697,-0.5084670074867698,-0.0877097523636544,-0.9994610220949602
5,-0.0040634543584744,-0.9998594157218303,-1.0036949885673097,-0.0878244422876061,-1.1124634810215583,-1.0087429921335993,-0.3972083114872522,-1.8004264632789324,-1.0029279330679932,0.5028918016892093,-0.0920988953149459,-0.9978367917929784,-0.694261535310326,-0.0896460107284692,-0.9976823600413488,-0.5095970070746072,-0.0910363165818269,-1.003012520632362
6,-0.0192506381867071,-1.0169952078203703,-0.9859521076355722,-0.1045253273810017,-1.096923976473459,-1.0051414144624595,-0.379891544663607,-1.791531381475446,-0.9889511626396984,0.4995297113712846,-0.0927993058078396,-1.0094091460233732,-0.7010701491278232,-0.1068699660272484,-1.0013476559822074,-0.5030347701374309,-0.0995091271999857,-0.9938178389252472
7,-0.0167134865455592,-0.9879612893632428,-1.004313497427216,-0.0954214913368362,-1.1023485511753282,-1.0033696967095596,-0.4014379342732161,-1.8050614107141103,-0.9847393754272268,0.5002512874271628,-0.1083851158971792,-1.009104144166862,-0.6940939891697371,-0.0985694798957977,-1.0089449623290474,-0.51645523771854,-0.1136352527454155,-1.0054676141012695
8,0.006049074464134,-0.9897589333603696,-0.998832142089076,-0.1286653870036347,-1.080081913635863,-1.0149525672004782,-0.4091423643241648,-1.8080248040824969,-1.0134756578055204,0.488070452240539,-0.1086365369071037,-1.0004124534554255,-0.6827765920604786,-0.1181500376984355,-1.0021671899907725,-0.4884380056438132,-0.1027848534289598,-0.9975846085073912
9,-0.0066565619615429,-1.0130290643342368,-1.0091530144255938,-0.0904826597494195,-1.104224352191624,-0.99859704547584,-0.4068573007358694,-1.8090741037231288,-1.0065269337400204,0.4902303346833464,-0.0888149402970363,-0.990614252859645,-0.6949167468682835,-0.0927975886958663,-0.981425552170974,-0.5030950962706477,-0.0878059802871702,-0.9924001770504848
10,-0.0028421480348804,-0.9815043485798282,-1.012114550174396,-0.1098793538494422,-1.0946690506154888,-0.9886688657063596,-0.4092303871448663,-1.8127236851291644,-1.0171921375118298,0.4914808116628582,-0.108741786213295,-1.0046772401945618,-0.6820376510722053,-0.1049659807338366,-0.984500748605689,-0.4851282023285205,-0.099577262753454,-0.9891284276988256
11,0.0053643612763641,-1.0065369196967653,-1.0153209076139116,-0.1069284886071443,-1.0955444408964776,-0.9921540510360892,-0.4107560122094822,-1.797558121697795,-0.9979503528383824,0.4954446146677334,-0.085729730706902,-1.023217486889096,-0.6865147869484136,-0.0916721423602733,-0.987522814988887,-0.5119276646435273,-0.0994728688777392,-0.9845140853520616
12,-0.0018472013629967,-1.009844761425887,-1.0077300426457287,-0.1170395259333012,-1.0846513299590328,-0.9822419621265844,-0.3929153372385395,-1.8052597883880184,-1.0115979741237042,0.5060840843418261,-0.1100449749563584,-1.005794248970974,-0.7219918182944861,-0.0963943567535809,-0.9953648743671952,-0.4982517335726847,-0.1101659023907634,-0.9953384201975612
13,0.0192857157834875,-0.9825672703642292,-0.9857283211179784,-0.1077505299043273,-1.0892375435696036,-0.9999983859616762,-0.3974315886722588,-1.818873281563966,-1.0030131938420113,0.4954996019847109,-0.1019939171332618,-1.0089220889212664,-0.7091170950962117,-0.0917298633344619,-1.0113835529904167,-0.5051905704293118,-0.0894021553327495,-1.0157843226522902
14,-0.0124408983363927,-0.975565887536094,-0.9912884656448628,-0.094040976414747,-1.0950533361269812,-0.998232133244742,-0.4210683434272463,-1.7900979974257196,-1.0024490573714082,0.4980968503820526,-0.092753450920006,-1.0180879917849974,-0.6999621349537181,-0.1020920082891035,-1.0062128838257918,-0.5212254140389729,-0.1103269023896936,-1.01080839694868
15,3.8452253894107416e-05,-0.9907361578077588,-1.0113416849820729,-0.0964011508404586,-1.1006538499286085,-0.9874744581875812,-0.3886578122698387,-1.799159013762731,-0.9925835986979882,0.4937532768536905,-0.0917598999556956,-1.012649506160417,-0.6769835290462332,-0.0829472059609469,-0.9998292979657945,-0.4943489347811511,-0.093793507205913,-1.008855781341424
